x,y,z,w,name,room,bedroom,livingroom,kitchen,bathroom,game_dateandtime,timestamp,hygiene,hunger,bladder,social,energy,fun,elapsed_time,hour,minute,weekday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:50 AM,12/20/2024 15:51:18,-3.599569,-62.17533,-74.95078,82.03318,78.01563,0,363051.2,4.847557,50.85352,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:51 AM,12/20/2024 15:51:18,-3.599569,-62.17533,-74.95078,82.03318,78.01563,0,363067.2,4.851997,51.12012,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:51 AM,12/20/2024 15:51:18,-3.599569,-62.17533,-74.95078,82.03318,78.01563,0,363083.2,4.856445,51.38672,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:51 AM,12/20/2024 15:51:18,-3.684204,-62.1894,-74.99374,81.98381,78.39474,0,363099.2,4.860893,51.65332,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:51 AM,12/20/2024 15:51:18,-3.684204,-62.1894,-74.99374,81.98381,78.39474,0,363115.2,4.865334,51.91992,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:52 AM,12/20/2024 15:51:18,-3.684204,-62.1894,-74.99374,81.98381,78.39474,0,363131.2,4.869781,52.18701,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:52 AM,12/20/2024 15:51:18,-3.684204,-62.1894,-74.99374,81.98381,78.39474,0,363147.2,4.874222,52.45361,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:52 AM,12/20/2024 15:51:18,-3.768878,-62.20348,-75.03672,81.93442,78.77402,0,363163.2,4.87867,52.72021,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:52 AM,12/20/2024 15:51:18,-3.768878,-62.20348,-75.03672,81.93442,78.77402,0,363179.2,4.88311,52.98682,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:53 AM,12/20/2024 15:51:18,-3.768878,-62.20348,-75.03672,81.93442,78.77402,0,363195.2,4.887558,53.25342,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:53 AM,12/20/2024 15:51:18,-3.768878,-62.20348,-75.03672,81.93442,78.77402,0,363211.2,4.891998,53.52002,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:53 AM,12/20/2024 15:51:18,-3.853514,-62.21755,-75.07968,81.88505,79.15312,0,363227.2,4.896446,53.78662,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:54 AM,12/20/2024 15:51:18,-3.853514,-62.21755,-75.07968,81.88505,79.15312,0,363243.2,4.900887,54.05371,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:54 AM,12/20/2024 15:51:18,-3.853514,-62.21755,-75.07968,81.88505,79.15312,0,363259.2,4.905334,54.32031,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:54 AM,12/20/2024 15:51:18,-3.853514,-62.21755,-75.07968,81.88505,79.15312,0,363275.2,4.909782,54.58691,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:54 AM,12/20/2024 15:51:18,-3.938188,-62.23163,-75.12267,81.83566,79.5324,0,363291.2,4.914223,54.85352,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:55 AM,12/20/2024 15:51:18,-3.938188,-62.23163,-75.12267,81.83566,79.5324,0,363307.2,4.918671,55.12012,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:55 AM,12/20/2024 15:51:18,-3.938188,-62.23163,-75.12267,81.83566,79.5324,0,363323.2,4.923111,55.38672,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:55 AM,12/20/2024 15:51:18,-3.938188,-62.23163,-75.12267,81.83566,79.5324,0,363339.2,4.927559,55.65332,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:55 AM,12/20/2024 15:51:18,-4.022823,-62.2457,-75.16563,81.78629,79.91151,0,363355.2,4.931999,55.91992,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:56 AM,12/20/2024 15:51:18,-4.022823,-62.2457,-75.16563,81.78629,79.91151,0,363371.2,4.936447,56.18701,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:56 AM,12/20/2024 15:51:18,-4.022823,-62.2457,-75.16563,81.78629,79.91151,0,363387.2,4.940887,56.45361,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:56 AM,12/20/2024 15:51:18,-4.022823,-62.2457,-75.16563,81.78629,79.91151,0,363403.2,4.945335,56.72021,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:56 AM,12/20/2024 15:51:18,-4.107498,-62.25978,-75.20861,81.73689,80.29079,0,363419.2,4.949776,56.98682,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:57 AM,12/20/2024 15:51:18,-4.107498,-62.25978,-75.20861,81.73689,80.29079,0,363435.2,4.954224,57.25342,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:57 AM,12/20/2024 15:51:18,-4.107498,-62.25978,-75.20861,81.73689,80.29079,0,363451.2,4.958672,57.52002,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:57 AM,12/20/2024 15:51:18,-4.107498,-62.25978,-75.20861,81.73689,80.29079,0,363467.2,4.963112,57.78662,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:58 AM,12/20/2024 15:51:18,-4.192172,-62.27385,-75.25159,81.6875,80.67007,0,363483.2,4.96756,58.05371,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:58 AM,12/20/2024 15:51:18,-4.192172,-62.27385,-75.25159,81.6875,80.67007,0,363499.2,4.972,58.32031,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:58 AM,12/20/2024 15:51:19,-4.192172,-62.27385,-75.25159,81.6875,80.67007,0,363515.2,4.976448,58.58691,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 4:59 AM,12/20/2024 15:51:19,-4.276807,-62.28793,-75.29456,81.63813,81.04917,0,363595.2,4.998665,59.91992,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:00 AM,12/20/2024 15:51:19,-4.361482,-62.302,-75.33754,81.58874,81.42845,0,363611.2,5.003113,0.1870117,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:00 AM,12/20/2024 15:51:19,-4.361482,-62.302,-75.33754,81.58874,81.42845,0,363627.2,5.007553,0.4536133,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:00 AM,12/20/2024 15:51:19,-4.361482,-62.302,-75.33754,81.58874,81.42845,0,363643.2,5.012001,0.7202148,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:00 AM,12/20/2024 15:51:19,-4.361482,-62.302,-75.33754,81.58874,81.42845,0,363659.2,5.016449,0.9868164,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:01 AM,12/20/2024 15:51:19,-4.446117,-62.31607,-75.3805,81.53937,81.80756,0,363675.2,5.020889,1.253418,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:01 AM,12/20/2024 15:51:19,-4.446117,-62.31607,-75.3805,81.53937,81.80756,0,363691.2,5.025337,1.52002,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:01 AM,12/20/2024 15:51:19,-4.446117,-62.31607,-75.3805,81.53937,81.80756,0,363707.2,5.029778,1.786621,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:02 AM,12/20/2024 15:51:19,-4.446117,-62.31607,-75.3805,81.53937,81.80756,0,363723.2,5.034225,2.053711,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:02 AM,12/20/2024 15:51:19,-4.530791,-62.33015,-75.42348,81.48998,82.18684,0,363739.2,5.038666,2.320312,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:02 AM,12/20/2024 15:51:19,-4.530791,-62.33015,-75.42348,81.48998,82.18684,0,363755.2,5.043114,2.586914,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:02 AM,12/20/2024 15:51:19,-4.530791,-62.33015,-75.42348,81.48998,82.18684,0,363771.2,5.047554,2.853516,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:03 AM,12/20/2024 15:51:19,-4.530791,-62.33015,-75.42348,81.48998,82.18684,0,363787.2,5.052002,3.120117,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:03 AM,12/20/2024 15:51:19,-4.615427,-62.34422,-75.46645,81.44061,82.56594,0,363803.2,5.056442,3.386719,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:03 AM,12/20/2024 15:51:19,-4.615427,-62.34422,-75.46645,81.44061,82.56594,0,363819.2,5.06089,3.65332,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:03 AM,12/20/2024 15:51:19,-4.615427,-62.34422,-75.46645,81.44061,82.56594,0,363835.2,5.065338,3.919922,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:04 AM,12/20/2024 15:51:19,-4.615427,-62.34422,-75.46645,81.44061,82.56594,0,363851.2,5.069778,4.187012,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:04 AM,12/20/2024 15:51:19,-4.700101,-62.3583,-75.50943,81.39121,82.94522,0,363867.2,5.074226,4.453613,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:04 AM,12/20/2024 15:51:19,-4.700101,-62.3583,-75.50943,81.39121,82.94522,0,363883.2,5.078667,4.720215,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:04 AM,12/20/2024 15:51:19,-4.700101,-62.3583,-75.50943,81.39121,82.94522,0,363899.2,5.083115,4.986816,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:05 AM,12/20/2024 15:51:19,-4.700101,-62.3583,-75.50943,81.39121,82.94522,0,363915.2,5.087555,5.253418,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:05 AM,12/20/2024 15:51:19,-4.784736,-62.37237,-75.55239,81.34184,83.32433,0,363931.2,5.092003,5.52002,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:05 AM,12/20/2024 15:51:19,-4.784736,-62.37237,-75.55239,81.34184,83.32433,0,363947.2,5.096443,5.786621,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:06 AM,12/20/2024 15:51:20,-4.784736,-62.37237,-75.55239,81.34184,83.32433,0,363963.2,5.100891,6.053711,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:06 AM,12/20/2024 15:51:20,-4.784736,-62.37237,-75.55239,81.34184,83.32433,0,363979.2,5.105331,6.320312,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:06 AM,12/20/2024 15:51:20,-4.869411,-62.38645,-75.59538,81.29245,83.70361,0,363995.2,5.109779,6.586914,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:06 AM,12/20/2024 15:51:20,-4.869411,-62.38645,-75.59538,81.29245,83.70361,0,364011.2,5.11422,6.853516,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:07 AM,12/20/2024 15:51:20,-4.869411,-62.38645,-75.59538,81.29245,83.70361,0,364027.2,5.118668,7.120117,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:07 AM,12/20/2024 15:51:20,-4.869411,-62.38645,-75.59538,81.29245,83.70361,0,364043.2,5.123116,7.386719,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:07 AM,12/20/2024 15:51:20,-4.954046,-62.40052,-75.63834,81.24308,84.08271,0,364059.2,5.127556,7.65332,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:07 AM,12/20/2024 15:51:20,-4.954046,-62.40052,-75.63834,81.24308,84.08271,0,364075.2,5.132004,7.919922,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:08 AM,12/20/2024 15:51:20,-4.954046,-62.40052,-75.63834,81.24308,84.08271,0,364091.2,5.136444,8.187012,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:08 AM,12/20/2024 15:51:20,-4.954046,-62.40052,-75.63834,81.24308,84.08271,0,364107.2,5.140892,8.453613,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:08 AM,12/20/2024 15:51:20,-5.03872,-62.4146,-75.68132,81.19369,84.46199,0,364123.2,5.145332,8.720215,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:08 AM,12/20/2024 15:51:20,-5.03872,-62.4146,-75.68132,81.19369,84.46199,0,364139.2,5.14978,8.986816,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:09 AM,12/20/2024 15:51:20,-5.03872,-62.4146,-75.68132,81.19369,84.46199,0,364155.2,5.154221,9.253418,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:09 AM,12/20/2024 15:51:20,-5.03872,-62.4146,-75.68132,81.19369,84.46199,0,364171.2,5.158669,9.52002,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:09 AM,12/20/2024 15:51:20,-5.123355,-62.42867,-75.72428,81.14432,84.8411,0,364187.2,5.163109,9.786621,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:10 AM,12/20/2024 15:51:20,-5.123355,-62.42867,-75.72428,81.14432,84.8411,0,364203.2,5.167557,10.05371,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:10 AM,12/20/2024 15:51:20,-5.123355,-62.42867,-75.72428,81.14432,84.8411,0,364219.2,5.172005,10.32031,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:10 AM,12/20/2024 15:51:20,-5.123355,-62.42867,-75.72428,81.14432,84.8411,0,364235.2,5.176445,10.58691,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:10 AM,12/20/2024 15:51:20,-5.20803,-62.44275,-75.76727,81.09492,85.22038,0,364251.2,5.180893,10.85352,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:11 AM,12/20/2024 15:51:20,-5.20803,-62.44275,-75.76727,81.09492,85.22038,0,364267.2,5.185333,11.12012,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:11 AM,12/20/2024 15:51:20,-5.20803,-62.44275,-75.76727,81.09492,85.22038,0,364283.2,5.189781,11.38672,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:11 AM,12/20/2024 15:51:20,-5.20803,-62.44275,-75.76727,81.09492,85.22038,0,364299.2,5.194222,11.65332,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:11 AM,12/20/2024 15:51:20,-5.292665,-62.45682,-75.81023,81.04556,85.59948,0,364315.2,5.198669,11.91992,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:12 AM,12/20/2024 15:51:20,-5.292665,-62.45682,-75.81023,81.04556,85.59948,0,364331.2,5.20311,12.18701,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:12 AM,12/20/2024 15:51:20,-5.292665,-62.45682,-75.81023,81.04556,85.59948,0,364347.2,5.207558,12.45361,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:12 AM,12/20/2024 15:51:20,-5.292665,-62.45682,-75.81023,81.04556,85.59948,0,364363.2,5.211998,12.72021,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:12 AM,12/20/2024 15:51:20,-5.377339,-62.47089,-75.85321,80.99616,85.97876,0,364379.2,5.216446,12.98682,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:13 AM,12/20/2024 15:51:20,-5.377339,-62.47089,-75.85321,80.99616,85.97876,0,364395.2,5.220886,13.25342,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:13 AM,12/20/2024 15:51:20,-5.377339,-62.47089,-75.85321,80.99616,85.97876,0,364411.2,5.225334,13.52002,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:13 AM,12/20/2024 15:51:21,-5.377339,-62.47089,-75.85321,80.99616,85.97876,0,364427.2,5.229782,13.78662,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:14 AM,12/20/2024 15:51:21,-5.462014,-62.48497,-75.89619,80.94677,86.35804,0,364443.2,5.234222,14.05371,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:14 AM,12/20/2024 15:51:21,-5.462014,-62.48497,-75.89619,80.94677,86.35804,0,364459.2,5.23867,14.32031,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:14 AM,12/20/2024 15:51:21,-5.462014,-62.48497,-75.89619,80.94677,86.35804,0,364475.2,5.243111,14.58691,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:14 AM,12/20/2024 15:51:21,-5.462014,-62.48497,-75.89619,80.94677,86.35804,0,364491.2,5.247559,14.85352,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:15 AM,12/20/2024 15:51:21,-5.546649,-62.49904,-75.93916,80.8974,86.73714,0,364507.2,5.251999,15.12012,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:15 AM,12/20/2024 15:51:21,-5.546649,-62.49904,-75.93916,80.8974,86.73714,0,364523.2,5.256447,15.38672,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:15 AM,12/20/2024 15:51:21,-5.546649,-62.49904,-75.93916,80.8974,86.73714,0,364539.2,5.260887,15.65332,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:15 AM,12/20/2024 15:51:21,-5.546649,-62.49904,-75.93916,80.8974,86.73714,0,364555.2,5.265335,15.91992,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:16 AM,12/20/2024 15:51:21,-5.631323,-62.51312,-75.98214,80.84801,87.11642,0,364571.2,5.269775,16.18701,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:16 AM,12/20/2024 15:51:21,-5.631323,-62.51312,-75.98214,80.84801,87.11642,0,364587.2,5.274223,16.45361,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:16 AM,12/20/2024 15:51:21,-5.631323,-62.51312,-75.98214,80.84801,87.11642,0,364603.2,5.278671,16.72021,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:16 AM,12/20/2024 15:51:21,-5.631323,-62.51312,-75.98214,80.84801,87.11642,0,364619.2,5.283112,16.98682,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:17 AM,12/20/2024 15:51:21,-5.715959,-62.52719,-76.0251,80.79864,87.49553,0,364635.2,5.28756,17.25342,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:17 AM,12/20/2024 15:51:21,-5.715959,-62.52719,-76.0251,80.79864,87.49553,0,364651.2,5.292,17.52002,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:17 AM,12/20/2024 15:51:21,-5.715959,-62.52719,-76.0251,80.79864,87.49553,0,364667.2,5.296448,17.78662,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:18 AM,12/20/2024 15:51:21,-5.715959,-62.52719,-76.0251,80.79864,87.49553,0,364683.2,5.300888,18.05371,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:18 AM,12/20/2024 15:51:21,-5.800633,-62.54127,-76.06808,80.74924,87.87481,0,364699.2,5.305336,18.32031,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:18 AM,12/20/2024 15:51:21,-5.800633,-62.54127,-76.06808,80.74924,87.87481,0,364715.2,5.309776,18.58691,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:18 AM,12/20/2024 15:51:21,-5.800633,-62.54127,-76.06808,80.74924,87.87481,0,364731.2,5.314224,18.85352,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:19 AM,12/20/2024 15:51:21,-5.800633,-62.54127,-76.06808,80.74924,87.87481,0,364747.2,5.318665,19.12012,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:19 AM,12/20/2024 15:51:21,-5.885268,-62.55534,-76.11105,80.69987,88.25391,0,364763.2,5.323112,19.38672,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:19 AM,12/20/2024 15:51:21,-5.885268,-62.55534,-76.11105,80.69987,88.25391,0,364779.2,5.32756,19.65332,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:19 AM,12/20/2024 15:51:21,-5.885268,-62.55534,-76.11105,80.69987,88.25391,0,364795.2,5.332001,19.91992,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:20 AM,12/20/2024 15:51:21,-5.885268,-62.55534,-76.11105,80.69987,88.25391,0,364811.2,5.336449,20.18701,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:20 AM,12/20/2024 15:51:21,-5.969943,-62.56942,-76.15403,80.65048,88.63319,0,364827.2,5.340889,20.45361,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:20 AM,12/20/2024 15:51:21,-5.969943,-62.56942,-76.15403,80.65048,88.63319,0,364843.2,5.345337,20.72021,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:20 AM,12/20/2024 15:51:21,-5.969943,-62.56942,-76.15403,80.65048,88.63319,0,364859.2,5.349777,20.98682,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:21 AM,12/20/2024 15:51:22,-5.969943,-62.56942,-76.15403,80.65048,88.63319,0,364875.2,5.354225,21.25342,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:21 AM,12/20/2024 15:51:22,-6.054578,-62.58349,-76.19699,80.60111,89.0123,0,364891.2,5.358665,21.52002,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:21 AM,12/20/2024 15:51:22,-6.054578,-62.58349,-76.19699,80.60111,89.0123,0,364907.2,5.363113,21.78662,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:22 AM,12/20/2024 15:51:22,-6.054578,-62.58349,-76.19699,80.60111,89.0123,0,364923.2,5.367554,22.05371,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:22 AM,12/20/2024 15:51:22,-6.054578,-62.58349,-76.19699,80.60111,89.0123,0,364939.2,5.372002,22.32031,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:22 AM,12/20/2024 15:51:22,-6.139252,-62.59756,-76.23998,80.55172,89.39158,0,364955.2,5.376442,22.58691,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:22 AM,12/20/2024 15:51:22,-6.139252,-62.59756,-76.23998,80.55172,89.39158,0,364971.2,5.38089,22.85352,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:23 AM,12/20/2024 15:51:22,-6.139252,-62.59756,-76.23998,80.55172,89.39158,0,364987.2,5.385338,23.12012,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:23 AM,12/20/2024 15:51:22,-6.139252,-62.59756,-76.23998,80.55172,89.39158,0,365003.2,5.389778,23.38672,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:23 AM,12/20/2024 15:51:22,-6.223887,-62.61164,-76.28294,80.50235,89.77068,0,365019.2,5.394226,23.65332,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:23 AM,12/20/2024 15:51:22,-6.223887,-62.61164,-76.28294,80.50235,89.77068,0,365035.2,5.398666,23.91992,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:24 AM,12/20/2024 15:51:22,-6.223887,-62.61164,-76.28294,80.50235,89.77068,0,365051.2,5.403114,24.18701,Thursday
1132.033,45.89624,1029.301,1,Paolo test,Bedroom,1,0,0,0,Thu. at 5:24 AM,12/20/2024 15:51:22,-6.223887,-62.61164,-76.28294,80.50235,89.77068,0,365067.2,5.407555,24.45361,Thursday
